2.506451354821294039e-02 1.137913122155367537e-02 8.483965245324158119e-03 1.351870769569910313e-01 5.282675322273609406e-03 7.443127029486859038e-03 3.508047367475535059e-03 4.141650300942198437e-02 2.084421408367387665e-02 2.797582337190380325e-02
5.835290003076603130e-03 1.409932224203433448e-02 2.112998002412160015e-02 1.731048401209836496e-01 1.169068656343380010e-02 3.514988019980801875e-02 6.929856422235460868e-03 3.662044027586974781e-02 3.154051218327289657e-02 5.752147410650143566e-02
5.740926807012733044e-03 3.354547375439612816e-02 5.838988458323618458e-02 2.853051316811948679e-01 3.179456465711453378e-02 4.061743880527509537e-02 1.387540191816412187e-02 3.379514947754581888e-02 7.230639385294790333e-02 1.706133272362841680e-01
1.459389732413573712e-02 1.471248839648975522e-02 1.658004104145142238e-02 8.011443637562173925e-02 9.919687764580178632e-03 1.428971068414944430e-02 3.639545193748004726e-03 2.579167494531390756e-02 2.010720346075447681e-02 3.482818717535674652e-02
3.997351025389262597e-02 4.757494521657504305e-02 8.102703141271047627e-02 3.473656716942885025e-01 3.504324211593350807e-02 9.240549587323340641e-02 3.312890953220237050e-02 7.877442669138873255e-02 3.494450526129513901e-02 1.458787504370520349e-01
1.400215991533835039e-02 6.495976619138863969e-03 2.342888050630326929e-02 1.795784185266913469e-01 1.334106686049130013e-02 3.926645332463069710e-02 6.538338353144706495e-03 3.198029037656896501e-02 2.590113502307801047e-02 6.975284063650474820e-02
2.221699551073134243e-02 1.155598159561291652e-02 2.780944790243737932e-02 1.514206813140392682e-01 3.344580580880855691e-02 8.656164263014443083e-02 2.394873187331465758e-02 7.714727846853942916e-02 6.254283491757431368e-02 4.469539231202323409e-02
1.550681215460908771e-02 1.220012255875768670e-02 3.938061104928414213e-02 2.379398426304983882e-01 1.621842765464482500e-02 7.585633151302463573e-02 1.261391664167689497e-02 6.834553268435618334e-02 4.747184219842623398e-02 7.602994572279053731e-02
1.679416597991965562e-02 3.943748299208614007e-03 1.075439142726029168e-02 1.315415739028107378e-01 2.032837915561655842e-02 6.315552529059464959e-03 5.610240525869206532e-03 4.138367639630444184e-02 1.817887250102479327e-02 1.570339626438688185e-02
1.188009111399317835e-02 4.995730515471412392e-03 6.424303148343813059e-03 1.093171582066903152e-01 1.229021922305551136e-02 2.834956269785820354e-02 9.742403601178017264e-03 8.973766599276095102e-03 1.722092532451678995e-02 1.194391011095074541e-02
9.867407496461146413e-03 1.123334835063230161e-02 7.104118335548165186e-03 1.735547202595230654e-01 2.459559319278951245e-02 1.641882776532335025e-02 9.010252042513837781e-03 5.296794145838747830e-03 1.480441162983309016e-02 3.267399912298978026e-02
6.034896720585116413e-03 1.234976199672823717e-02 3.101908848702889659e-03 6.435328322087754960e-02 6.267928069170534619e-03 5.928060704556041734e-03 4.690161253706999836e-03 5.703491905931478041e-03 7.347168489086341146e-03 1.110368991422305135e-02
