EMD,popid,Area,Simulator
0.0035915639912247545,20,2,NEST-NEST GPU
0.0030735437220533296,20,2,NEST-NEST GPU
0.0032038847211306037,20,2,NEST-NEST GPU
0.004190415151187576,20,2,NEST-NEST GPU
0.00491708039900664,20,2,NEST-NEST GPU
0.00350914444181816,20,2,NEST-NEST GPU
0.004784400472301416,20,2,NEST-NEST GPU
0.008364235958212542,21,2,NEST-NEST
0.008653818878429025,21,2,NEST-NEST
0.007168312491338621,21,2,NEST-NEST
0.006220180860782398,21,2,NEST-NEST
0.003828287487107229,21,2,NEST-NEST
0.005848739406408621,21,2,NEST-NEST
0.003198570664645261,21,2,NEST-NEST
0.003976915271185666,21,2,NEST-NEST
0.007072593293951416,21,2,NEST-NEST
0.005998216436849942,21,2,NEST-NEST
0.003098412813643218,21,2,NEST-NEST GPU
0.0030381824214935787,21,2,NEST-NEST GPU
0.008703361344792182,21,2,NEST-NEST GPU
0.011033889303211006,21,2,NEST-NEST GPU
0.006058071468729171,21,2,NEST-NEST GPU
0.006806530678347311,21,2,NEST-NEST GPU
0.010343471922543009,21,2,NEST-NEST GPU
0.005282524533060693,21,2,NEST-NEST GPU
0.008534980767962472,21,2,NEST-NEST GPU
0.008527273550411708,21,2,NEST-NEST GPU
0.004993921969851643,22,2,NEST-NEST
0.006634407594626038,22,2,NEST-NEST
0.006281181600657858,22,2,NEST-NEST
0.004375168604256351,22,2,NEST-NEST
0.008092516298670785,22,2,NEST-NEST
0.004823634138469469,22,2,NEST-NEST
0.0034859667414230597,22,2,NEST-NEST
0.0044381489801418065,22,2,NEST-NEST
0.0052342660944098085,22,2,NEST-NEST
0.0034583544636084098,22,2,NEST-NEST
0.00464102014331258,22,2,NEST-NEST GPU
0.002863762392746335,22,2,NEST-NEST GPU
0.002570702703275969,22,2,NEST-NEST GPU
0.004844614842249193,22,2,NEST-NEST GPU
0.006465265762010167,22,2,NEST-NEST GPU
0.0038815427459404934,22,2,NEST-NEST GPU
0.005543381312905701,22,2,NEST-NEST GPU
0.004136100455787583,22,2,NEST-NEST GPU
0.005554998952701965,22,2,NEST-NEST GPU
0.0040371462042642,22,2,NEST-NEST GPU
0.009842581843982253,23,2,NEST-NEST
0.004303144950351672,23,2,NEST-NEST
0.0060080610279090495,23,2,NEST-NEST
0.006872091004873992,23,2,NEST-NEST
0.00523340465057205,23,2,NEST-NEST
0.003436073239209853,23,2,NEST-NEST
0.0034406390251354646,23,2,NEST-NEST
0.004353731539680031,23,2,NEST-NEST
0.0031612407970496017,23,2,NEST-NEST
0.004137827889522098,23,2,NEST-NEST
0.003997388434239609,23,2,NEST-NEST GPU
0.006011976877934538,23,2,NEST-NEST GPU
0.004249463204804537,23,2,NEST-NEST GPU
0.004964177884279946,23,2,NEST-NEST GPU
0.004834100561345721,23,2,NEST-NEST GPU
0.008860345048181832,23,2,NEST-NEST GPU
0.007991669190808084,23,2,NEST-NEST GPU
0.005126661199898447,23,2,NEST-NEST GPU
