7.719944368660751842e-05 2.134769722923871737e-05 8.032229174441445551e-05 5.842713810704755527e-05 2.179810813273036821e-04 5.978437324345077671e-05 2.073050168926734527e-05 1.067002870655156234e-04 4.202017672727270268e-05 1.492654865226369714e-04
1.445400821613223642e-04 2.337313187050425701e-04 5.598861727418322307e-04 5.700883154022842129e-04 1.644885739710328536e-04 3.202172151879860559e-04 4.915959033154807369e-04 1.758129657315922868e-04 5.519121137238314559e-04 3.821536292892540460e-04
5.359723900427870334e-04 1.915685054028162565e-04 6.618081653013968687e-04 2.457413312846862654e-04 2.562488377954191300e-04 2.045305626788990476e-04 2.889669738053496557e-04 1.800992368082587100e-04 2.211806856021943405e-04 2.613943985740404424e-04
6.281248342686583663e-04 3.225087546787620786e-04 2.130669136318071814e-04 3.157314178544286601e-04 3.709794447846585536e-04 6.135947797771903762e-04 6.532033538767887532e-04 3.063325609424891616e-04 2.416628002851932758e-04 3.153280139011339065e-04
2.325768866850292640e-04 2.317098179751845210e-04 2.271639105576154529e-04 4.690736563300729992e-04 2.858216338025391110e-04 1.717547508402739165e-04 4.521198717336626983e-04 1.452723412913033520e-04 2.617439878656455045e-04 1.921819076607628022e-04
3.477427280336919317e-04 6.283376865436061161e-04 2.345426715685954304e-04 8.117158561621914525e-04 6.544371568783020248e-04 6.626232487779516777e-04 3.377800053486005585e-04 4.548709442682758895e-04 3.963961514379198527e-04 9.168804336142714591e-04
5.215523518609674423e-04 8.036859435804117767e-04 6.021499275664941647e-04 2.189638507748599828e-04 2.660201051297369514e-04 2.843107500688030415e-04 6.751977261654475366e-04 2.249654338214616489e-04 3.177734570538214205e-04 2.741123172952241870e-04
4.852637999734818182e-04 1.071360054838764540e-03 5.792098779484549471e-04 5.102834824510312124e-04 5.695203106766802458e-04 8.964251452375409171e-04 1.458208813062804267e-03 1.745128702858103620e-04 7.145314085401809805e-04 8.884120770291646131e-04
5.000827726114961974e-05 7.819807244974060964e-05 6.478731031488208197e-05 4.749448086483278492e-05 5.850335833495534166e-05 1.042161803692492872e-04 7.905031111672654873e-05 3.797311709029423110e-05 3.518558185736301420e-05 1.951182280962620569e-05
2.396611028842900984e-04 1.996497764068742972e-04 4.678342822856462811e-04 2.707467871035575558e-04 3.570350185790760618e-04 3.212092702659208971e-04 7.345244225737975309e-04 1.606171349821223463e-04 2.986622601031848072e-04 2.009682153402867443e-04
6.373246205634007814e-04 3.380437979933823673e-04 2.235192896072023001e-04 4.406779748440435920e-04 3.810273870838416332e-04 2.009096027390939977e-04 2.571846259335484647e-04 3.928694753381426082e-04 2.280394433210769815e-04 4.220890856423001672e-04
3.191068179284132491e-04 4.712747886018243460e-04 3.205377399561317657e-04 3.354939100759475124e-04 3.291910080278678667e-04 8.145057974863418107e-04 5.520617763605918746e-04 2.517915742948674280e-04 4.465669709608003344e-04 2.448872196584051821e-04
4.215211298772184685e-04 7.071523925840129954e-04 6.731180542450221045e-04 4.174674865610647468e-04 5.836131006264242641e-04 4.496870151846129454e-04 6.250403549625050195e-04 5.796042685933911831e-04 5.354529376645881817e-04 6.072873158742778804e-04
7.017303629574906873e-04 3.200859531689736093e-04 2.507059082335729230e-04 3.398536535279342297e-04 3.391156396357708036e-04 1.446065052225487674e-03 6.139090239050326234e-04 4.535003319730315481e-04 7.591166815744087833e-04 5.011247159778560315e-04
2.518849022418758994e-04 3.532199228973761907e-04 2.273178275705328190e-04 1.281043923332490916e-04 2.548194426939858403e-04 1.051697239555879647e-04 1.726029941911453149e-04 1.077465323498176921e-04 5.245993946301813395e-04 2.736499700518914562e-04
2.653653357222927845e-04 2.977476790597844303e-04 3.680127646594056451e-04 5.403435848324281317e-04 5.046974975662632795e-04 3.293619344806063059e-04 3.807589261699159634e-04 3.022856164098021718e-04 1.647210852975817120e-04 7.880498711519761616e-04
1.355885187265720487e-04 5.647196144726034268e-05 8.124201249045332536e-05 5.733389261429312311e-05 6.345532942849527376e-05 1.054596759540586985e-04 9.391944601819340020e-05 5.726481955650158787e-05 6.017948090410446939e-05 3.111156194489807898e-05
3.478036467941372821e-04 7.386436161250463633e-04 5.924194971210965197e-04 2.900356013134392646e-04 2.350386486735552135e-04 5.459855481636331082e-04 4.442539479788047523e-04 1.973003124314418814e-04 5.431083682869430884e-04 3.047177516629999395e-04
2.647659799801953305e-04 3.214235384073628444e-04 7.753695856210024656e-04 3.867044676863128842e-04 7.040743742648049742e-04 5.224718541580570478e-04 3.106878088839602758e-04 3.571733004552712486e-04 2.278960938582323583e-04 3.402097403203046882e-04
1.357799798840394903e-03 5.601597259691155125e-04 8.108180031754091965e-04 2.639057203655908426e-04 4.430483328791805773e-04 4.105829546082235713e-04 2.287606714728040612e-04 2.992062299264559616e-04 5.275573726269062232e-04 4.020151407972939956e-04
6.442897684807559564e-04 6.954882633659524929e-04 7.211399660120108163e-04 8.017489677920011833e-04 5.190594621327540396e-04 2.207075647132319322e-04 7.947047426347573183e-04 8.608748382199068669e-04 6.057245741663268724e-04 4.311975315765424668e-04
6.059936978236304603e-04 4.777535110358352086e-04 4.250555881455157716e-04 4.431688592261653925e-04 8.562380514193281564e-04 4.217055341796575136e-04 2.501983218280267717e-04 4.266935690609821087e-04 4.470363508397502575e-04 2.188050403240036608e-04
6.538508742227106983e-04 3.359247665383868872e-04 1.126144422754710237e-04 6.984612361998230939e-04 4.091185860500296131e-04 5.551849536644323790e-04 2.174664829253886785e-04 3.615837576514574795e-04 3.073801917987050662e-04 7.528036705663032450e-04
6.832060735615019462e-04 6.611283077685504213e-04 3.974495616328926678e-04 2.147195372274729452e-04 3.077852803150997268e-04 4.262413571989906013e-04 5.099934568046859094e-04 5.401121286409636939e-04 2.229298269964254348e-04 5.035315014262345054e-04
1.235678152182701048e-04 1.533843738171210909e-04 1.052718151912335155e-04 8.308124947785043275e-05 2.469943976310055422e-04 6.461832702360422462e-05 2.275480588074492436e-05 5.348887796309782577e-05 8.628754793605944939e-05 4.220393778947895461e-05
4.139495729962392595e-04 7.607040095801988980e-04 1.520647899385962377e-04 4.485981305574584296e-04 2.378112781842618847e-04 6.179049477254611091e-04 8.234267268583735522e-04 2.954173641858297891e-04 4.926607558910766358e-04 3.644552457863386215e-04
8.234110435456352180e-04 2.676066067387604017e-04 4.997746360762193949e-04 3.091666426412856055e-04 2.458611081194771262e-04 2.832817555167556301e-04 1.338844286966177658e-03 3.384844850374272760e-04 4.703939998257392844e-04 5.267452529648607683e-04
5.109047179509533130e-04 4.370704488261317657e-04 2.806739941900043573e-04 3.180509874843422949e-04 3.167279469499844008e-04 3.618789107409889653e-04 6.780431053656349721e-04 2.501783157413396924e-04 4.196639026791794207e-04 4.842083539788129189e-04
3.225186853417349596e-04 5.838077323128465284e-04 6.787342460135933507e-04 7.871999440702660096e-04 1.055191527916524326e-03 4.272222946922529102e-04 4.362556161086338135e-04 3.816785288694099498e-04 6.038079646605852861e-04 2.893319203781435835e-04
4.860942671473633247e-04 2.582012661304969835e-04 4.468056743536930465e-04 2.956157285395705171e-04 6.391846359270146041e-04 3.718782292143646851e-04 5.575775450147674389e-04 1.293995630534628240e-03 3.059383483504519020e-04 2.529184930313250557e-04
3.416042935320569686e-04 6.501604763721868102e-04 4.140384109485446525e-04 1.561434577770485534e-04 4.732730689885157670e-04 2.334925686474931272e-04 2.777379729867317259e-04 1.917557355258802157e-04 5.161373365848279972e-04 1.468332276677068932e-04
1.097922323068768009e-03 3.070258313036097124e-04 4.680527692792130277e-04 3.027169791963166615e-04 4.363544300476801009e-04 3.752873948390335118e-04 5.759464875894607008e-04 1.056142469665146333e-03 4.952853528493949241e-04 4.371494893134700169e-04
1.097488319201361936e-04 5.608353479805165329e-05 6.638898708157540051e-05 1.360129004317924667e-04 1.420735700602535794e-04 1.035248940321449942e-04 5.592554318062377503e-05 1.307407901962708149e-04 2.223807188813761888e-04 2.154007238564062702e-04
5.326832123917844396e-04 2.294082377555674138e-04 3.548364317338204357e-04 2.637140336109260706e-04 3.959770741139549298e-04 2.224383523452782392e-04 5.117411833597798523e-04 9.130812225951666318e-04 4.165034176415839478e-04 2.065214347742716353e-04
5.442186590460245266e-04 3.988445552543515901e-04 5.499295238151515183e-04 3.987248185889749651e-04 8.409417194817846945e-04 3.974480983508298202e-04 2.117132498836595380e-04 4.042257293549320540e-04 7.211033657372965247e-04 3.529449508118359495e-04
4.117209190071344661e-04 4.344574222310716846e-04 3.727235792338376408e-04 3.421107901546569440e-04 8.687261727780772221e-04 4.087165065664715444e-04 4.576641447157674602e-04 3.128204725606617206e-04 3.253405315990717545e-04 2.891734657596137020e-04
4.758272163285049783e-04 5.787012354520316114e-04 3.276730468070295573e-04 2.521682526325053986e-04 4.372317284021986399e-04 4.266394270978121736e-04 2.851403609450358203e-04 2.096602893409623444e-04 4.773113316082611525e-04 2.138004308745992304e-04
4.401779302454071098e-04 2.199859561651319772e-04 5.206670437780479667e-04 2.859797201710020508e-04 2.320938222244841925e-04 5.832866980896828741e-04 4.372322734437812533e-04 3.301090017353155385e-04 8.030646589424310366e-04 1.107936431327471690e-03
5.162650895214749951e-04 4.152697614259746916e-04 2.316478568621001266e-04 8.293983314664222519e-05 2.853135950154513361e-04 3.943535235780128785e-04 1.895580794267542532e-04 8.573493046408517772e-05 3.337324534512840042e-04 3.764090342412522699e-04
3.560775505096269787e-04 3.393411490388195369e-04 6.643034484360505398e-04 1.113642256524776221e-03 5.714932992576625534e-04 4.016218116340050225e-04 3.678872635564711452e-04 4.339945835052060052e-04 2.707899359485747316e-04 6.000292278658677465e-04
1.436369108421439961e-04 9.479035003071263155e-05 9.165218754622356939e-05 1.547443536408774946e-04 7.927816647346697858e-05 8.354533738392204293e-05 9.866914164153098299e-05 1.051138395026616498e-04 1.184245116362331665e-04 1.710489033170927364e-04
4.366788892983455980e-04 3.926244859595905481e-04 2.057093424443381773e-04 5.292581786122974854e-04 3.069852954208710503e-04 6.621500787255597299e-04 1.221376982191767300e-03 9.365691464642475744e-04 4.681047363744003154e-04 5.283757747064671446e-04
5.269395922719528674e-04 3.359308894346731741e-04 5.589319278492092813e-04 8.173498877372606386e-04 2.582687800093453907e-04 2.578527682597466560e-04 4.623738026024971307e-04 4.086029308132813130e-04 5.922898404155444146e-04 7.255473107039439075e-04
5.433113660467486740e-04 2.221963402778509523e-04 3.744079769676435525e-04 5.144756825834784783e-04 8.430511936900233734e-04 5.279503037281493057e-04 5.053974855644409632e-04 5.003701086348809118e-04 2.901566276864569745e-04 6.063869963043962879e-04
3.865758541542411021e-04 4.622911553415086816e-04 7.919739910240990079e-04 3.602244616894548137e-04 5.781721917522293901e-04 4.635411245088218038e-04 2.933179608842293048e-04 5.276889520261879253e-04 5.556007200997200397e-04 3.920452759052584293e-04
5.030722126804691805e-04 5.656552255549676927e-04 2.395714503021558611e-04 6.163160446010868205e-04 5.209982884272687780e-04 3.754170902178013427e-04 6.904291143196512924e-04 1.238648200947035233e-03 1.008771472097026722e-03 2.101614745120176193e-04
4.685231032265771748e-04 2.915298204088927377e-04 1.807513667417112366e-04 7.438613563508775835e-04 3.942806911012682806e-04 3.610539014965768925e-04 1.248239683951656324e-04 5.974909210473592584e-04 2.678967314441699330e-04 9.631180139549820032e-05
3.901361556078665645e-04 7.906700946345385315e-04 3.215224467442077917e-04 3.139815377166309479e-04 2.195071745691005191e-04 2.123447328446910172e-04 4.604375719206052855e-04 2.228338666127234490e-04 4.144895487545413007e-04 7.410058396047204763e-04
7.820039339073646639e-05 6.262383562264899734e-05 8.495293530786194463e-05 1.618207780527930299e-04 6.224229621973451001e-05 8.895122641262964811e-05 2.206036834883176893e-04 1.289242646035059772e-04 9.767230234219642713e-05 1.693310571640012840e-04
5.066856346642861775e-04 3.841430954521052972e-04 5.827562200151502250e-04 3.205074093723693767e-04 1.940640972747352273e-04 4.510736189179454002e-04 4.184434039028504066e-04 1.921204958471147751e-04 3.417279560192946564e-04 2.243193519849478123e-04
4.206109313908929317e-04 1.810619257412052034e-04 5.108141749265938860e-04 5.604486535298800181e-04 7.003979096440190273e-04 2.909090555255536129e-04 1.763117576856604014e-04 1.941954534739863685e-04 3.586796757453670917e-04 5.230496664443155721e-04
3.326815879296950900e-04 2.862838751307908284e-04 2.449679525656433491e-04 7.378604224600943725e-04 4.715230288180420875e-04 2.644660232574300380e-04 3.270056323599412158e-04 8.041223532903505299e-04 7.117485061373933931e-04 3.547075086149546817e-04
