EMD,popid,Area,Simulator
0.017179725056928424,26,3,NEST-NEST
0.008537151050012678,26,3,NEST-NEST
0.03376697309606134,26,3,NEST-NEST
0.016941469174327418,26,3,NEST-NEST
0.015598380703381978,26,3,NEST-NEST
0.019258665767057388,26,3,NEST-NEST
0.014470355064518908,26,3,NEST-NEST
0.03162477861179057,26,3,NEST-NEST
0.017179725056928365,26,3,NEST-NEST
0.024607826600320477,26,3,NEST-NEST
0.025402715695369834,26,3,NEST-NEST GPU
0.021970144218604985,26,3,NEST-NEST GPU
0.02412077253942818,26,3,NEST-NEST GPU
0.03773298473475582,26,3,NEST-NEST GPU
0.012962806780804635,26,3,NEST-NEST GPU
0.016564054988614314,26,3,NEST-NEST GPU
0.019952348823479796,26,3,NEST-NEST GPU
0.019243906553090967,26,3,NEST-NEST GPU
0.01241249894577044,26,3,NEST-NEST GPU
0.013156785021506304,26,3,NEST-NEST GPU
0.02416294172218951,27,3,NEST-NEST
0.02548705406089243,27,3,NEST-NEST
0.023159315172471988,27,3,NEST-NEST
0.017854431981108206,27,3,NEST-NEST
0.023774985240786053,27,3,NEST-NEST
0.015248376486463655,27,3,NEST-NEST
0.021405077169604443,27,3,NEST-NEST
0.02148098169857457,27,3,NEST-NEST
0.020097832504006104,27,3,NEST-NEST
0.02604368727334059,27,3,NEST-NEST
0.018849624694273284,27,3,NEST-NEST GPU
0.01157965758623597,27,3,NEST-NEST GPU
0.04979337100446987,27,3,NEST-NEST GPU
0.04188243231846163,27,3,NEST-NEST GPU
0.019499030108796528,27,3,NEST-NEST GPU
0.027038879986505848,27,3,NEST-NEST GPU
0.019996626465379086,27,3,NEST-NEST GPU
0.02129543729442528,27,3,NEST-NEST GPU
0.025065362233279917,27,3,NEST-NEST GPU
0.016513451969300784,27,3,NEST-NEST GPU
0.02012276045122757,28,3,NEST-NEST
0.030059721300597437,28,3,NEST-NEST
0.022926343729263467,28,3,NEST-NEST
0.04428500331785003,28,3,NEST-NEST
0.063901791639018,28,3,NEST-NEST
0.06188619774386204,28,3,NEST-NEST
0.07175680159256809,28,3,NEST-NEST
0.03298772395487734,28,3,NEST-NEST
0.06207697412076998,28,3,NEST-NEST
0.025837757133377513,28,3,NEST-NEST
0.08255640345056406,28,3,NEST-NEST GPU
0.06901128069011281,28,3,NEST-NEST GPU
0.055391506303915206,28,3,NEST-NEST GPU
0.06989051094890511,28,3,NEST-NEST GPU
0.022461844724618325,28,3,NEST-NEST GPU
0.032465162574651665,28,3,NEST-NEST GPU
0.03817186463171865,28,3,NEST-NEST GPU
0.022179827471798412,28,3,NEST-NEST GPU
0.04276708692767097,28,3,NEST-NEST GPU
0.08639681486396826,28,3,NEST-NEST GPU
0.0913864752550057,29,3,NEST-NEST
0.09716660370230448,29,3,NEST-NEST
0.08870419342652054,29,3,NEST-NEST
0.1432942954287874,29,3,NEST-NEST
0.1265583679637326,29,3,NEST-NEST
0.10970910464676996,29,3,NEST-NEST
0.08020400453343403,29,3,NEST-NEST
0.0841329807329053,29,3,NEST-NEST
0.07861730260672468,29,3,NEST-NEST
0.08133736305251234,29,3,NEST-NEST
0.1032867397053269,29,3,NEST-NEST GPU
0.16528145069890443,29,3,NEST-NEST GPU
0.11518700415564802,29,3,NEST-NEST GPU
0.10506233471854934,29,3,NEST-NEST GPU
0.140914242538723,29,3,NEST-NEST GPU
0.12497166603702306,29,3,NEST-NEST GPU
